
    OUTPUT FILES FOR THE Sun  

 Solar Constant= 0.813   F_CH4= 2.9161E-03  F_CO2= 2.0000E-02  F_O2= 9.7205E-09  F_N2= 9.5261E-01  F_H2= 1.1237E-04  F_AR= 9.7205E-03  IO3 =  1   IUP=  1
 ICONSERV= 0  FAC= 4.0  ND=101  SRFALB= 0.320  G= 980.0  IMW= 2

 FNO2 = 1.241E-71

 NST=     1 JCONV= 26 CHG=1.87E-03 dt0=7.50E+03 DIVF(1)=-1.40E-03 DIVFrms= 8.77E-04 DT(ND)=-3.91E-02 T(ND)=2.7996E+02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP = 0.2659

  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT
 22 1.7455E-03 3.9642E+01  5.7016E+01 -2.0240E+05  1.9109E+03  2.0431E+05  2.0246E+05  2.7632E+05  7.3863E+04  2.7907E-04
 23 1.9757E-03 3.8896E+01  1.2901E+02 -2.0218E+05  2.1258E+03  2.0431E+05  2.0231E+05  2.7617E+05  7.3859E+04  6.3146E-04
 24 2.2339E-03 3.8157E+01  2.0484E+02 -2.0196E+05  2.3503E+03  2.0431E+05  2.0217E+05  2.7602E+05  7.3853E+04  1.0026E-03
 25 2.5230E-03 3.7424E+01  2.8071E+02 -2.0173E+05  2.5825E+03  2.0431E+05  2.0201E+05  2.7586E+05  7.3848E+04  1.3739E-03
 26 2.8464E-03 3.6698E+01  3.5389E+02 -2.0149E+05  2.8217E+03  2.0431E+05  2.0184E+05  2.7569E+05  7.3841E+04  1.7321E-03
 27 3.2076E-03 3.5979E+01  4.2281E+02 -2.0124E+05  3.0692E+03  2.0431E+05  2.0167E+05  2.7550E+05  7.3834E+04  2.0694E-03
 28 3.6106E-03 3.5267E+01  4.8805E+02 -2.0099E+05  3.3273E+03  2.0431E+05  2.0147E+05  2.7530E+05  7.3826E+04  2.3888E-03
 29 4.0598E-03 3.4562E+01  5.5086E+02 -2.0071E+05  3.5994E+03  2.0431E+05  2.0127E+05  2.7508E+05  7.3818E+04  2.6961E-03
 30 4.5597E-03 3.3864E+01  6.1351E+02 -2.0043E+05  3.8883E+03  2.0431E+05  2.0104E+05  2.7485E+05  7.3808E+04  3.0028E-03
 31 5.1156E-03 3.3172E+01  6.7770E+02 -2.0012E+05  4.1964E+03  2.0432E+05  2.0080E+05  2.7459E+05  7.3797E+04  3.3169E-03
 32 5.7328E-03 3.2488E+01  7.4438E+02 -1.9979E+05  4.5249E+03  2.0432E+05  2.0054E+05  2.7432E+05  7.3785E+04  3.6433E-03
 33 6.4173E-03 3.1810E+01  8.1249E+02 -1.9944E+05  4.8722E+03  2.0432E+05  2.0026E+05  2.7403E+05  7.3772E+04  3.9766E-03
 34 7.1755E-03 3.1139E+01  8.7776E+02 -1.9908E+05  5.2335E+03  2.0432E+05  1.9996E+05  2.7372E+05  7.3757E+04  4.2961E-03
 35 8.0145E-03 3.0475E+01  9.3403E+02 -1.9872E+05  5.6007E+03  2.0432E+05  1.9965E+05  2.7339E+05  7.3740E+04  4.5714E-03
 36 8.9415E-03 2.9818E+01  9.7337E+02 -1.9835E+05  5.9651E+03  2.0432E+05  1.9933E+05  2.7305E+05  7.3722E+04  4.7639E-03
 37 9.9647E-03 2.9167E+01  9.8994E+02 -1.9800E+05  6.3190E+03  2.0432E+05  1.9899E+05  2.7270E+05  7.3703E+04  4.8450E-03
 38 1.1093E-02 2.8524E+01  1.1061E+03 -1.9754E+05  6.7869E+03  2.0433E+05  1.9865E+05  2.7233E+05  7.3681E+04  5.4134E-03
 39 1.2334E-02 2.7887E+01  1.1565E+03 -1.9714E+05  7.1973E+03  2.0433E+05  1.9829E+05  2.7195E+05  7.3657E+04  5.6601E-03
 40 1.3700E-02 2.7258E+01  1.1730E+03 -1.9676E+05  7.5833E+03  2.0434E+05  1.9793E+05  2.7156E+05  7.3631E+04  5.7405E-03
 41 1.5200E-02 2.6635E+01  1.1675E+03 -1.9639E+05  7.9581E+03  2.0435E+05  1.9756E+05  2.7116E+05  7.3602E+04  5.7135E-03
 42 1.6845E-02 2.6019E+01  1.1481E+03 -1.9602E+05  8.3323E+03  2.0436E+05  1.9717E+05  2.7074E+05  7.3571E+04  5.6183E-03
 43 1.8648E-02 2.5409E+01  1.1175E+03 -1.9565E+05  8.7125E+03  2.0437E+05  1.9677E+05  2.7031E+05  7.3536E+04  5.4683E-03
 44 2.0620E-02 2.4807E+01  1.0751E+03 -1.9528E+05  9.1002E+03  2.0438E+05  1.9635E+05  2.6985E+05  7.3499E+04  5.2604E-03
 45 2.2776E-02 2.4211E+01  1.0159E+03 -1.9489E+05  9.4931E+03  2.0439E+05  1.9591E+05  2.6937E+05  7.3458E+04  4.9707E-03
 46 2.5130E-02 2.3622E+01  9.3273E+02 -1.9451E+05  9.8865E+03  2.0440E+05  1.9544E+05  2.6886E+05  7.3414E+04  4.5633E-03
 47 2.7695E-02 2.3040E+01  8.1929E+02 -1.9414E+05  1.0275E+04  2.0441E+05  1.9496E+05  2.6832E+05  7.3366E+04  4.0080E-03
 48 3.0489E-02 2.2465E+01  6.7121E+02 -1.9377E+05  1.0656E+04  2.0443E+05  1.9444E+05  2.6775E+05  7.3314E+04  3.2834E-03
 49 3.3527E-02 2.1897E+01  4.8626E+02 -1.9341E+05  1.1027E+04  2.0444E+05  1.9390E+05  2.6716E+05  7.3257E+04  2.3785E-03
 50 3.6827E-02 2.1335E+01  2.6500E+02 -1.9307E+05  1.1389E+04  2.0446E+05  1.9333E+05  2.6653E+05  7.3197E+04  1.2961E-03
 51 4.0406E-02 2.0780E+01  1.2083E+01 -1.9273E+05  1.1747E+04  2.0448E+05  1.9274E+05  2.6587E+05  7.3131E+04  5.9092E-05
 52 4.4284E-02 2.0232E+01 -2.6742E+02 -1.9239E+05  1.2105E+04  2.0450E+05  1.9213E+05  2.6519E+05  7.3060E+04 -1.3077E-03
 53 4.8480E-02 1.9691E+01 -5.6913E+02 -1.9205E+05  1.2469E+04  2.0452E+05  1.9149E+05  2.6447E+05  7.2984E+04 -2.7827E-03
 54 5.3015E-02 1.9157E+01 -8.9169E+02 -1.9171E+05  1.2842E+04  2.0455E+05  1.9082E+05  2.6372E+05  7.2903E+04 -4.3593E-03
 55 5.7910E-02 1.8629E+01 -1.2346E+03 -1.9136E+05  1.3224E+04  2.0458E+05  1.9012E+05  2.6294E+05  7.2815E+04 -6.0347E-03
 56 6.3186E-02 1.8108E+01 -1.6004E+03 -1.9100E+05  1.3612E+04  2.0461E+05  1.8940E+05  2.6212E+05  7.2722E+04 -7.8216E-03
 57 6.8866E-02 1.7594E+01 -1.9942E+03 -1.9065E+05  1.4005E+04  2.0465E+05  1.8865E+05  2.6128E+05  7.2622E+04 -9.7442E-03
 58 7.4973E-02 1.7087E+01 -2.4217E+03 -1.9030E+05  1.4396E+04  2.0470E+05  1.8788E+05  2.6039E+05  7.2515E+04 -1.1831E-02
 59 8.1531E-02 1.6586E+01 -2.8887E+03 -1.8996E+05  1.4781E+04  2.0475E+05  1.8707E+05  2.5948E+05  7.2402E+04 -1.4109E-02
 60 8.8564E-02 1.6092E+01 -3.4002E+03 -1.8964E+05  1.5158E+04  2.0480E+05  1.8624E+05  2.5852E+05  7.2281E+04 -1.6602E-02
 61 9.6097E-02 1.5605E+01 -3.9608E+03 -1.8934E+05  1.5524E+04  2.0486E+05  1.8538E+05  2.5753E+05  7.2153E+04 -1.9334E-02
 62 1.0415E-01 1.5125E+01 -4.5503E+03 -1.8903E+05  1.6018E+04  2.0505E+05  1.8448E+05  2.5650E+05  7.2017E+04 -2.2191E-02
 63 1.1276E-01 1.4652E+01 -5.2364E+03 -1.8883E+05  1.6433E+04  2.0526E+05  1.8359E+05  2.5546E+05  7.1873E+04 -2.5511E-02
 64 1.2194E-01 1.4185E+01 -5.9704E+03 -1.8866E+05  1.6823E+04  2.0549E+05  1.8269E+05  2.5441E+05  7.1721E+04 -2.9055E-02
 65 1.3173E-01 1.3725E+01 -6.7456E+03 -1.8854E+05  1.7197E+04  2.0574E+05  1.8179E+05  2.5336E+05  7.1560E+04 -3.2787E-02
 66 1.4214E-01 1.3272E+01 -7.5613E+03 -1.8845E+05  1.7560E+04  2.0601E+05  1.8089E+05  2.5228E+05  7.1391E+04 -3.6703E-02
 67 1.5320E-01 1.2825E+01 -8.4199E+03 -1.8841E+05  1.7915E+04  2.0632E+05  1.7999E+05  2.5120E+05  7.1212E+04 -4.0810E-02
 68 1.6494E-01 1.2385E+01 -9.3260E+03 -1.8840E+05  1.8262E+04  2.0666E+05  1.7908E+05  2.5010E+05  7.1024E+04 -4.5126E-02
 69 1.7738E-01 1.1952E+01 -1.0287E+04 -1.8845E+05  1.8601E+04  2.0705E+05  1.7816E+05  2.4899E+05  7.0827E+04 -4.9682E-02
 70 1.9055E-01 1.1526E+01 -1.1313E+04 -1.8856E+05  1.8931E+04  2.0749E+05  1.7725E+05  2.4787E+05  7.0620E+04 -5.4523E-02
 71 2.0447E-01 1.1106E+01 -1.2420E+04 -1.8875E+05  1.9253E+04  2.0800E+05  1.7633E+05  2.4673E+05  7.0403E+04 -5.9712E-02
 72 2.1916E-01 1.0694E+01 -1.3636E+04 -1.8904E+05  1.9567E+04  2.0860E+05  1.7540E+05  2.4558E+05  7.0176E+04 -6.5366E-02
 73 2.3465E-01 1.0287E+01 -1.5061E+04 -1.8953E+05  1.9878E+04  2.0941E+05  1.7447E+05  2.4441E+05  6.9939E+04 -7.1920E-02
 74 2.5095E-01 9.8857E+00 -1.6651E+04 -1.9019E+05  2.0744E+04  2.1094E+05  1.7354E+05  2.4323E+05  6.9692E+04 -7.8937E-02
 75 2.6808E-01 9.4859E+00 -1.8041E+04 -1.9065E+05  2.2635E+04  2.1328E+05  1.7260E+05  2.4204E+05  6.9434E+04 -8.4588E-02
 76 2.8606E-01 9.0856E+00 -1.9001E+04 -1.9065E+05  2.5176E+04  2.1583E+05  1.7165E+05  2.4082E+05  6.9165E+04 -8.8039E-02
 77 3.0491E-01 8.6850E+00 -1.9462E+04 -1.9015E+05  2.8460E+04  2.1861E+05  1.7068E+05  2.3957E+05  6.8887E+04 -8.9026E-02
 78 3.2465E-01 8.2843E+00 -1.9218E+04 -1.8891E+05  3.2724E+04  2.2164E+05  1.6970E+05  2.3829E+05  6.8597E+04 -8.6708E-02
 79 3.4527E-01 7.8838E+00 -1.8098E+04 -1.8678E+05  3.8171E+04  2.2495E+05  1.6868E+05  2.3698E+05  6.8298E+04 -8.0454E-02
 80 3.6680E-01 7.4838E+00 -1.6015E+04 -1.8364E+05  4.4923E+04  2.2857E+05  1.6763E+05  2.3562E+05  6.7987E+04 -7.0069E-02
 81 3.8923E-01 7.0846E+00 -1.2998E+04 -1.7953E+05  5.2988E+04  2.3252E+05  1.6653E+05  2.3420E+05  6.7667E+04 -5.5903E-02
 82 4.1258E-01 6.6867E+00 -9.1442E+03 -1.7453E+05  6.2297E+04  2.3682E+05  1.6538E+05  2.3272E+05  6.7337E+04 -3.8612E-02
 83 4.3684E-01 6.2902E+00 -4.6338E+03 -1.6880E+05  7.2688E+04  2.4149E+05  1.6417E+05  2.3116E+05  6.6997E+04 -1.9188E-02
 84 4.6201E-01 5.8957E+00  3.8337E+02 -1.6250E+05  8.4005E+04  2.4651E+05  1.6289E+05  2.2953E+05  6.6647E+04  1.5552E-03
 85 4.8809E-01 5.5034E+00  5.8981E+03 -1.5564E+05  9.6224E+04  2.5186E+05  1.6154E+05  2.2783E+05  6.6288E+04  2.3418E-02
 86 5.1507E-01 5.1138E+00  1.1756E+04 -1.4836E+05  1.0917E+05  2.5753E+05  1.6011E+05  2.2604E+05  6.5922E+04  4.5649E-02
 87 5.4294E-01 4.7273E+00  1.7696E+04 -1.4092E+05  1.2254E+05  2.6346E+05  1.5861E+05  2.2416E+05  6.5548E+04  6.7167E-02
 88 5.7168E-01 4.3443E+00  2.3604E+04 -1.3343E+05  1.3619E+05  2.6962E+05  1.5704E+05  2.2221E+05  6.5167E+04  8.7546E-02
 89 6.0126E-01 3.9652E+00  2.9459E+04 -1.2594E+05  1.5000E+05  2.7594E+05  1.5539E+05  2.2018E+05  6.4782E+04  1.0676E-01
 90 6.3168E-01 3.5904E+00  3.5246E+04 -1.1844E+05  1.6391E+05  2.8235E+05  1.5368E+05  2.1808E+05  6.4393E+04  1.2483E-01
 91 6.6289E-01 3.2204E+00  4.0921E+04 -1.1098E+05  1.7782E+05  2.8881E+05  1.5190E+05  2.1591E+05  6.4004E+04  1.4169E-01
 92 6.9488E-01 2.8554E+00  4.6354E+04 -1.0370E+05  1.9157E+05  2.9527E+05  1.5005E+05  2.1367E+05  6.3617E+04  1.5699E-01
 93 7.2760E-01 2.4959E+00  5.1276E+04 -9.6865E+04  2.0482E+05  3.0169E+05  1.4814E+05  2.1138E+05  6.3236E+04  1.6996E-01
 94 7.6101E-01 2.1422E+00  5.5478E+04 -9.0686E+04  2.1734E+05  3.0803E+05  1.4616E+05  2.0903E+05  6.2864E+04  1.8011E-01
 95 7.9507E-01 1.7945E+00  5.8875E+04 -8.5244E+04  2.2903E+05  3.1427E+05  1.4412E+05  2.0663E+05  6.2509E+04  1.8734E-01
 96 8.2973E-01 1.4532E+00  6.1531E+04 -8.0479E+04  2.3992E+05  3.2040E+05  1.4201E+05  2.0419E+05  6.2177E+04  1.9205E-01
 97 8.6493E-01 1.1185E+00  6.3619E+04 -7.6217E+04  2.5028E+05  3.2650E+05  1.3984E+05  2.0171E+05  6.1877E+04  1.9485E-01
 98 9.0063E-01 7.9050E-01  6.5477E+04 -7.2115E+04  2.6066E+05  3.3277E+05  1.3759E+05  1.9921E+05  6.1623E+04  1.9676E-01
 99 9.3676E-01 4.6941E-01  6.7439E+04 -6.7833E+04  2.7093E+05  3.3876E+05  1.3527E+05  1.9671E+05  6.1434E+04  1.9908E-01
100 9.7325E-01 1.5543E-01  6.9909E+04 -6.2971E+04  2.8121E+05  3.4418E+05  1.3288E+05  1.9422E+05  6.1335E+04  2.0312E-01
101 1.0100E+00 0.0000E+00  7.2826E+04 -5.7583E+04  2.8910E+05  3.4668E+05  1.3041E+05  1.9178E+05  6.1369E+04  2.1007E-01

 NST=     2 JCONV= 75 CHG=1.01E-02 dt0=7.50E+03 DIVF(1)= 4.65E-02 DIVFrms= 4.42E-02 DT(ND)= 1.30E+00 T(ND)=2.8126E+02
 NST=     3 JCONV= 74 CHG=8.18E-03 dt0=1.00E+04 DIVF(1)= 3.58E-02 DIVFrms= 3.50E-02 DT(ND)= 1.01E+00 T(ND)=2.8227E+02
 NST=     4 JCONV= 74 CHG=6.80E-03 dt0=1.00E+04 DIVF(1)= 2.93E-02 DIVFrms= 2.95E-02 DT(ND)= 8.28E-01 T(ND)=2.8310E+02
 NST=     5 JCONV= 74 CHG=5.47E-03 dt0=1.00E+04 DIVF(1)= 2.27E-02 DIVFrms= 2.47E-02 DT(ND)= 6.43E-01 T(ND)=2.8374E+02
 NST=     6 JCONV= 74 CHG=4.68E-03 dt0=1.00E+04 DIVF(1)= 1.90E-02 DIVFrms= 2.20E-02 DT(ND)= 5.40E-01 T(ND)=2.8428E+02
 NST=     7 JCONV= 73 CHG=3.74E-03 dt0=1.00E+04 DIVF(1)= 1.49E-02 DIVFrms= 1.93E-02 DT(ND)= 4.23E-01 T(ND)=2.8471E+02
 NST=     8 JCONV= 73 CHG=2.95E-03 dt0=1.00E+04 DIVF(1)= 1.16E-02 DIVFrms= 1.80E-02 DT(ND)= 3.30E-01 T(ND)=2.8503E+02
 NST=     9 JCONV= 73 CHG=2.25E-03 dt0=1.00E+04 DIVF(1)= 8.99E-03 DIVFrms= 1.74E-02 DT(ND)= 2.56E-01 T(ND)=2.8529E+02
 NST=    10 JCONV= 73 CHG=1.87E-03 dt0=1.00E+04 DIVF(1)= 6.98E-03 DIVFrms= 1.71E-02 DT(ND)= 1.99E-01 T(ND)=2.8549E+02
 NST=    11 JCONV= 73 CHG=1.78E-03 dt0=1.00E+04 DIVF(1)= 6.71E-03 DIVFrms= 1.65E-02 DT(ND)= 1.92E-01 T(ND)=2.8568E+02
 NST=    12 JCONV= 73 CHG=1.27E-03 dt0=1.00E+04 DIVF(1)= 5.00E-03 DIVFrms= 1.65E-02 DT(ND)= 1.43E-01 T(ND)=2.8582E+02
 NST=    13 JCONV= 73 CHG=1.03E-03 dt0=1.00E+04 DIVF(1)= 4.09E-03 DIVFrms= 1.66E-02 DT(ND)= 1.17E-01 T(ND)=2.8594E+02
 NST=    14 JCONV= 73 CHG=1.01E-03 dt0=1.00E+04 DIVF(1)= 3.23E-03 DIVFrms= 1.67E-02 DT(ND)= 9.23E-02 T(ND)=2.8603E+02
 NST=    15 JCONV= 73 CHG=9.83E-04 dt0=1.00E+04 DIVF(1)= 2.50E-03 DIVFrms= 1.68E-02 DT(ND)= 7.16E-02 T(ND)=2.8611E+02
 NST=    16 JCONV= 73 CHG=9.63E-04 dt0=1.00E+04 DIVF(1)= 1.78E-03 DIVFrms= 1.70E-02 DT(ND)= 5.10E-02 T(ND)=2.8616E+02
 NST=    17 JCONV= 73 CHG=9.44E-04 dt0=1.00E+04 DIVF(1)= 1.56E-03 DIVFrms= 1.70E-02 DT(ND)= 4.47E-02 T(ND)=2.8620E+02
 NST=    18 JCONV= 73 CHG=9.25E-04 dt0=1.00E+04 DIVF(1)= 1.21E-03 DIVFrms= 1.71E-02 DT(ND)= 3.46E-02 T(ND)=2.8624E+02
 NST=    19 JCONV= 73 CHG=9.08E-04 dt0=1.00E+04 DIVF(1)= 9.37E-04 DIVFrms= 1.72E-02 DT(ND)= 2.68E-02 T(ND)=2.8626E+02
 NST=    20 JCONV= 73 CHG=9.15E-04 dt0=1.00E+04 DIVF(1)= 5.69E-04 DIVFrms= 1.73E-02 DT(ND)= 1.63E-02 T(ND)=2.8628E+02
 NST=    21 JCONV= 73 CHG=9.92E-04 dt0=1.00E+04 DIVF(1)= 6.11E-04 DIVFrms= 1.72E-02 DT(ND)= 1.75E-02 T(ND)=2.8630E+02
 NST=    22 JCONV= 73 CHG=1.06E-03 dt0=1.00E+04 DIVF(1)= 4.66E-04 DIVFrms= 1.73E-02 DT(ND)= 1.33E-02 T(ND)=2.8631E+02
 NST=    23 JCONV= 73 CHG=1.12E-03 dt0=1.00E+04 DIVF(1)= 3.54E-04 DIVFrms= 1.73E-02 DT(ND)= 1.01E-02 T(ND)=2.8632E+02
 NST=    24 JCONV= 74 CHG=1.18E-03 dt0=1.00E+04 DIVF(1)= 5.35E-05 DIVFrms= 1.85E-02 DT(ND)= 1.53E-03 T(ND)=2.8632E+02
 NST=    25 JCONV= 74 CHG=1.22E-03 dt0=1.00E+04 DIVF(1)= 2.03E-04 DIVFrms= 1.83E-02 DT(ND)= 5.82E-03 T(ND)=2.8633E+02
 NST=    26 JCONV= 74 CHG=1.27E-03 dt0=1.00E+04 DIVF(1)= 1.45E-04 DIVFrms= 1.83E-02 DT(ND)= 4.15E-03 T(ND)=2.8633E+02
 NST=    27 JCONV= 74 CHG=1.30E-03 dt0=1.00E+04 DIVF(1)= 9.92E-05 DIVFrms= 1.83E-02 DT(ND)= 2.84E-03 T(ND)=2.8633E+02
 NST=    28 JCONV= 71 CHG=1.34E-03 dt0=1.00E+04 DIVF(1)=-1.41E-04 DIVFrms= 1.49E-02 DT(ND)=-4.03E-03 T(ND)=2.8633E+02
 NST=    29 JCONV= 74 CHG=1.37E-03 dt0=1.00E+04 DIVF(1)= 4.09E-05 DIVFrms= 1.83E-02 DT(ND)= 1.17E-03 T(ND)=2.8633E+02
 NST=    30 JCONV= 74 CHG=1.40E-03 dt0=1.00E+04 DIVF(1)= 1.96E-05 DIVFrms= 1.82E-02 DT(ND)= 5.61E-04 T(ND)=2.8633E+02
 NST=    31 JCONV= 71 CHG=1.42E-03 dt0=1.00E+04 DIVF(1)=-1.99E-04 DIVFrms= 1.49E-02 DT(ND)=-5.70E-03 T(ND)=2.8633E+02
 NST=    32 JCONV= 70 CHG=1.44E-03 dt0=1.00E+04 DIVF(1)=-1.14E-05 DIVFrms= 1.33E-02 DT(ND)=-3.26E-04 T(ND)=2.8633E+02
 NST=    33 JCONV= 70 CHG=1.46E-03 dt0=1.00E+04 DIVF(1)=-3.11E-05 DIVFrms= 1.33E-02 DT(ND)=-8.91E-04 T(ND)=2.8632E+02
 NST=    34 JCONV= 71 CHG=1.48E-03 dt0=1.00E+04 DIVF(1)=-2.37E-04 DIVFrms= 1.49E-02 DT(ND)=-6.80E-03 T(ND)=2.8632E+02
 NST=    35 JCONV= 70 CHG=1.50E-03 dt0=1.00E+04 DIVF(1)=-4.63E-05 DIVFrms= 1.33E-02 DT(ND)=-1.32E-03 T(ND)=2.8632E+02
 NST=    36 JCONV= 71 CHG=1.51E-03 dt0=1.00E+04 DIVF(1)=-2.47E-04 DIVFrms= 1.48E-02 DT(ND)=-7.06E-03 T(ND)=2.8631E+02
 NST=    37 JCONV= 70 CHG=1.53E-03 dt0=1.00E+04 DIVF(1)=-5.63E-05 DIVFrms= 1.33E-02 DT(ND)=-1.61E-03 T(ND)=2.8631E+02
 NST=    38 JCONV= 71 CHG=1.54E-03 dt0=1.00E+04 DIVF(1)=-2.53E-04 DIVFrms= 1.48E-02 DT(ND)=-7.26E-03 T(ND)=2.8630E+02
 NST=    39 JCONV= 71 CHG=1.55E-03 dt0=1.00E+04 DIVF(1)=-2.41E-04 DIVFrms= 1.48E-02 DT(ND)=-6.90E-03 T(ND)=2.8629E+02
 NST=    40 JCONV= 71 CHG=1.56E-03 dt0=1.00E+04 DIVF(1)=-2.30E-04 DIVFrms= 1.47E-02 DT(ND)=-6.59E-03 T(ND)=2.8629E+02
 NST=    41 JCONV= 71 CHG=1.57E-03 dt0=1.00E+04 DIVF(1)=-2.21E-04 DIVFrms= 1.47E-02 DT(ND)=-6.33E-03 T(ND)=2.8628E+02
 NST=    42 JCONV= 71 CHG=1.58E-03 dt0=1.00E+04 DIVF(1)=-2.14E-04 DIVFrms= 1.47E-02 DT(ND)=-6.13E-03 T(ND)=2.8627E+02
 NST=    43 JCONV= 71 CHG=1.58E-03 dt0=1.00E+04 DIVF(1)=-2.09E-04 DIVFrms= 1.47E-02 DT(ND)=-5.97E-03 T(ND)=2.8627E+02
 NST=    44 JCONV= 71 CHG=1.59E-03 dt0=1.00E+04 DIVF(1)=-2.04E-04 DIVFrms= 1.46E-02 DT(ND)=-5.85E-03 T(ND)=2.8626E+02
 NST=    45 JCONV= 72 CHG=1.60E-03 dt0=1.00E+04 DIVF(1)=-3.29E-04 DIVFrms= 1.59E-02 DT(ND)=-9.43E-03 T(ND)=2.8625E+02
 NST=    46 JCONV= 71 CHG=1.60E-03 dt0=1.00E+04 DIVF(1)=-2.80E-04 DIVFrms= 1.46E-02 DT(ND)=-8.02E-03 T(ND)=2.8625E+02
 NST=    47 JCONV= 70 CHG=1.61E-03 dt0=1.00E+04 DIVF(1)=-1.01E-04 DIVFrms= 1.31E-02 DT(ND)=-2.89E-03 T(ND)=2.8624E+02
 NST=    48 JCONV= 71 CHG=1.61E-03 dt0=1.00E+04 DIVF(1)=-2.97E-04 DIVFrms= 1.46E-02 DT(ND)=-8.52E-03 T(ND)=2.8623E+02
 NST=    49 JCONV= 71 CHG=1.62E-03 dt0=1.00E+04 DIVF(1)=-2.90E-04 DIVFrms= 1.46E-02 DT(ND)=-8.29E-03 T(ND)=2.8623E+02
 NST=    50 JCONV= 71 CHG=1.62E-03 dt0=1.00E+04 DIVF(1)=-2.81E-04 DIVFrms= 1.46E-02 DT(ND)=-8.04E-03 T(ND)=2.8622E+02
 NST=    51 JCONV= 71 CHG=1.62E-03 dt0=1.00E+04 DIVF(1)=-2.73E-04 DIVFrms= 1.45E-02 DT(ND)=-7.82E-03 T(ND)=2.8621E+02
 NST=    52 JCONV= 71 CHG=1.63E-03 dt0=1.00E+04 DIVF(1)=-2.66E-04 DIVFrms= 1.45E-02 DT(ND)=-7.61E-03 T(ND)=2.8620E+02
 NST=    53 JCONV= 71 CHG=1.63E-03 dt0=1.00E+04 DIVF(1)=-2.60E-04 DIVFrms= 1.45E-02 DT(ND)=-7.44E-03 T(ND)=2.8619E+02
 NST=    54 JCONV= 71 CHG=1.63E-03 dt0=1.00E+04 DIVF(1)=-2.55E-04 DIVFrms= 1.45E-02 DT(ND)=-7.29E-03 T(ND)=2.8619E+02
 NST=    55 JCONV= 71 CHG=1.64E-03 dt0=1.00E+04 DIVF(1)=-2.50E-04 DIVFrms= 1.44E-02 DT(ND)=-7.17E-03 T(ND)=2.8618E+02
 NST=    56 JCONV= 72 CHG=1.64E-03 dt0=1.00E+04 DIVF(1)=-3.56E-04 DIVFrms= 1.57E-02 DT(ND)=-1.02E-02 T(ND)=2.8617E+02
 NST=    57 JCONV= 71 CHG=1.64E-03 dt0=1.00E+04 DIVF(1)=-3.03E-04 DIVFrms= 1.44E-02 DT(ND)=-8.67E-03 T(ND)=2.8616E+02
 NST=    58 JCONV= 71 CHG=1.64E-03 dt0=1.00E+04 DIVF(1)=-3.01E-04 DIVFrms= 1.44E-02 DT(ND)=-8.61E-03 T(ND)=2.8615E+02
 NST=    59 JCONV= 71 CHG=1.64E-03 dt0=1.00E+04 DIVF(1)=-2.96E-04 DIVFrms= 1.44E-02 DT(ND)=-8.48E-03 T(ND)=2.8614E+02
 NST=    60 JCONV= 71 CHG=1.65E-03 dt0=1.00E+04 DIVF(1)=-2.91E-04 DIVFrms= 1.43E-02 DT(ND)=-8.34E-03 T(ND)=2.8614E+02
 NST=    61 JCONV= 71 CHG=1.65E-03 dt0=1.00E+04 DIVF(1)=-2.86E-04 DIVFrms= 1.43E-02 DT(ND)=-8.19E-03 T(ND)=2.8613E+02
 NST=    62 JCONV= 71 CHG=1.65E-03 dt0=1.00E+04 DIVF(1)=-2.82E-04 DIVFrms= 1.43E-02 DT(ND)=-8.06E-03 T(ND)=2.8612E+02
 NST=    63 JCONV= 71 CHG=1.65E-03 dt0=1.00E+04 DIVF(1)=-2.78E-04 DIVFrms= 1.43E-02 DT(ND)=-7.94E-03 T(ND)=2.8611E+02
 NST=    64 JCONV= 71 CHG=1.65E-03 dt0=1.00E+04 DIVF(1)=-2.74E-04 DIVFrms= 1.42E-02 DT(ND)=-7.84E-03 T(ND)=2.8610E+02
 NST=    65 JCONV= 72 CHG=1.65E-03 dt0=1.00E+04 DIVF(1)=-3.66E-04 DIVFrms= 1.54E-02 DT(ND)=-1.05E-02 T(ND)=2.8609E+02
 NST=    66 JCONV= 71 CHG=1.65E-03 dt0=1.00E+04 DIVF(1)=-3.10E-04 DIVFrms= 1.42E-02 DT(ND)=-8.88E-03 T(ND)=2.8608E+02
 NST=    67 JCONV= 71 CHG=1.66E-03 dt0=1.00E+04 DIVF(1)=-3.09E-04 DIVFrms= 1.42E-02 DT(ND)=-8.83E-03 T(ND)=2.8608E+02
 NST=    68 JCONV= 71 CHG=1.66E-03 dt0=1.00E+04 DIVF(1)=-3.05E-04 DIVFrms= 1.42E-02 DT(ND)=-8.73E-03 T(ND)=2.8607E+02
 NST=    69 JCONV= 71 CHG=1.66E-03 dt0=1.00E+04 DIVF(1)=-3.01E-04 DIVFrms= 1.41E-02 DT(ND)=-8.61E-03 T(ND)=2.8606E+02
 NST=    70 JCONV= 71 CHG=1.66E-03 dt0=1.00E+04 DIVF(1)=-2.97E-04 DIVFrms= 1.41E-02 DT(ND)=-8.50E-03 T(ND)=2.8605E+02
 NST=    71 JCONV= 71 CHG=1.66E-03 dt0=1.00E+04 DIVF(1)=-2.93E-04 DIVFrms= 1.41E-02 DT(ND)=-8.39E-03 T(ND)=2.8604E+02
