7.175E+06  4.54E+01  1.46E-13  1.43E-06  1.59E-03  2.00E-02  2.19E-07
7.225E+06  4.20E+01  1.42E-13  1.46E-06  1.58E-03  2.00E-02  2.18E-07
7.275E+06  3.88E+01  1.39E-13  1.49E-06  1.57E-03  2.00E-02  2.17E-07
7.325E+06  3.58E+01  1.37E-13  1.52E-06  1.57E-03  2.00E-02  2.16E-07
7.375E+06  3.31E+01  1.37E-13  1.55E-06  1.56E-03  2.00E-02  2.15E-07
7.425E+06  3.06E+01  1.37E-13  1.59E-06  1.55E-03  2.00E-02  2.14E-07
7.475E+06  2.83E+01  1.38E-13  1.62E-06  1.54E-03  2.00E-02  2.12E-07
7.525E+06  2.62E+01  1.41E-13  1.65E-06  1.53E-03  2.00E-02  2.11E-07
7.575E+06  2.42E+01  1.46E-13  1.68E-06  1.52E-03  2.00E-02  2.09E-07
7.625E+06  2.24E+01  1.53E-13  1.72E-06  1.51E-03  2.00E-02  2.08E-07
7.675E+06  2.07E+01  1.63E-13  1.75E-06  1.50E-03  2.00E-02  2.06E-07
7.725E+06  1.91E+01  1.75E-13  1.78E-06  1.48E-03  2.00E-02  2.04E-07
7.775E+06  1.77E+01  1.91E-13  1.81E-06  1.47E-03  2.00E-02  2.02E-07
7.825E+06  1.63E+01  2.09E-13  1.83E-06  1.45E-03  2.00E-02  2.00E-07
7.875E+06  1.51E+01  2.32E-13  1.86E-06  1.43E-03  2.00E-02  1.98E-07
7.925E+06  1.40E+01  2.57E-13  1.88E-06  1.41E-03  2.00E-02  1.95E-07
7.975E+06  1.29E+01  2.86E-13  1.90E-06  1.39E-03  2.00E-02  1.93E-07
8.025E+06  1.19E+01  3.18E-13  1.91E-06  1.37E-03  2.00E-02  1.90E-07
8.075E+06  1.10E+01  3.51E-13  1.92E-06  1.35E-03  2.00E-02  1.87E-07
8.125E+06  1.02E+01  3.87E-13  1.93E-06  1.32E-03  2.00E-02  1.84E-07
8.175E+06  9.43E+00  4.24E-13  1.94E-06  1.29E-03  2.00E-02  1.81E-07
8.225E+06  8.72E+00  4.61E-13  1.94E-06  1.26E-03  2.00E-02  1.77E-07
8.275E+06  8.06E+00  4.99E-13  1.94E-06  1.23E-03  2.00E-02  1.73E-07
8.325E+06  7.45E+00  5.37E-13  1.93E-06  1.20E-03  2.00E-02  1.69E-07
8.375E+06  6.89E+00  5.76E-13  1.92E-06  1.16E-03  2.00E-02  1.65E-07
8.425E+06  6.37E+00  6.16E-13  1.90E-06  1.12E-03  2.00E-02  1.60E-07
8.475E+06  5.89E+00  6.59E-13  1.87E-06  1.08E-03  2.00E-02  1.55E-07
8.525E+06  5.45E+00  7.04E-13  1.84E-06  1.04E-03  2.00E-02  1.50E-07
8.575E+06  5.04E+00  7.53E-13  1.80E-06  9.89E-04  2.00E-02  1.44E-07
8.625E+06  4.66E+00  8.06E-13  1.76E-06  9.42E-04  2.00E-02  1.39E-07
8.675E+06  4.30E+00  8.63E-13  1.71E-06  8.93E-04  2.00E-02  1.33E-07
8.725E+06  3.98E+00  9.24E-13  1.65E-06  8.44E-04  2.00E-02  1.27E-07
8.775E+06  3.68E+00  9.89E-13  1.59E-06  7.94E-04  2.00E-02  1.21E-07
8.825E+06  3.40E+00  1.06E-12  1.52E-06  7.44E-04  2.00E-02  1.14E-07
8.875E+06  3.15E+00  1.13E-12  1.45E-06  6.95E-04  2.00E-02  1.08E-07
8.925E+06  2.91E+00  1.20E-12  1.38E-06  6.48E-04  2.00E-02  1.02E-07
8.975E+06  2.69E+00  1.26E-12  1.30E-06  6.01E-04  2.00E-02  9.60E-08
9.025E+06  2.49E+00  1.33E-12  1.22E-06  5.56E-04  2.00E-02  9.01E-08
9.075E+06  2.30E+00  1.39E-12  1.14E-06  5.14E-04  2.00E-02  8.43E-08
9.125E+06  2.13E+00  1.45E-12  1.07E-06  4.73E-04  2.00E-02  7.87E-08
9.175E+06  1.97E+00  1.50E-12  9.93E-07  4.34E-04  2.00E-02  7.34E-08
9.225E+06  1.82E+00  1.54E-12  9.20E-07  3.98E-04  2.00E-02  6.83E-08
9.275E+06  1.68E+00  1.57E-12  8.51E-07  3.65E-04  2.00E-02  6.34E-08
9.325E+06  1.56E+00  1.60E-12  7.84E-07  3.33E-04  2.00E-02  5.89E-08
9.375E+06  1.44E+00  1.62E-12  7.22E-07  3.04E-04  2.00E-02  5.46E-08
9.425E+06  1.33E+00  1.63E-12  6.64E-07  2.78E-04  2.00E-02  5.07E-08
