    SIZE INTERVAL   1
   WAVl        QEXT      W0      gf
       0.6787      8.9105290e-05      1.1564305e-05     1.0276739e-05
    SIZE INTERVAL   8
   WAVl        QEXT      W0      gf
     500.0000      7.6138649e-07      1.4640714e-14     2.6009487e-06
     142.8571      5.8288971e-06      2.4786984e-13    -1.3044654e-08
      76.9231      1.5618679e-05      1.0201857e-12    -3.5176458e-08
      52.6316      2.1536256e-05      3.1458513e-12     3.3281484e-08
      40.0000      2.5208946e-05      7.7407118e-12     1.9842242e-08
      32.7869      2.8058030e-05      1.4450272e-11     1.6319771e-08
      28.1690      3.4998638e-05      2.1992600e-11     1.3986598e-08
      24.3902      4.5126472e-05      3.0260028e-11     1.0713935e-08
      21.6216      5.5249914e-05      3.8318942e-11     9.3755130e-09
      19.2308      6.9916825e-05      4.7393646e-11     1.2190535e-08
      17.2117      8.1707422e-05      5.9285451e-11     1.9096782e-08
      15.5763      8.4263845e-05      8.1208053e-11     2.1898309e-08
      14.4196      8.6117587e-05      1.0145570e-10     2.3879615e-08
      13.1579      8.0375417e-05      1.5582586e-10     2.5464232e-08
      11.9403      6.5453658e-05      2.6688093e-10     3.2129768e-08
      11.0193      5.2700205e-05      4.6519531e-10     3.7326319e-08
      10.3093      5.4368783e-05      6.0628907e-10     4.5170683e-08
       9.6852      6.1510756e-05      7.1281441e-10     5.2270148e-08
       9.2039      6.7653145e-05      8.0758575e-10     5.7745188e-08
       8.6655      7.6424363e-05      9.1771815e-10     6.4332361e-08
       8.0808      9.8465383e-05      9.6124909e-10     7.5113058e-08
       7.6190      1.2105257e-04      9.8990122e-10     8.3720678e-08
       7.1429      1.6269917e-04      9.2898301e-10     9.3800634e-08
       6.6667      2.3596170e-04      8.5678621e-10     1.0651648e-07
       6.2500      3.2068294e-04      6.4486263e-10     1.0839518e-07
       5.8824      1.3614036e-04      1.3531977e-09     1.1306776e-07
       5.5556      2.4263161e-05      1.1624891e-08     1.3628862e-07
