    SIZE INTERVAL   0
   WAVl        QEXT      W0      gf
     4.3600     0.000481   0.0000001   0.000010
    SIZE INTERVAL   13
   WAVl        QEXT      W0      gf
     0.2563     0.168481   0.0022222   0.003264
     0.2795     0.076783   0.0025425   0.003267
     0.2965     0.036651   0.0029968   0.003111
     0.3186     0.019113   0.0038793   0.002707
     0.3355     0.015456   0.0041765   0.002392
     0.3650     0.010919   0.0036969   0.001964
     0.4200     0.007359   0.0027795   0.001408
     0.4950     0.003582   0.0027212   0.000986
     0.5448     0.002224   0.0029025   0.000807
     0.5581     0.001961   0.0029818   0.000768
     0.5858     0.001508   0.0031921   0.000696
     0.6150     0.001146   0.0034688   0.000632
     0.6459     0.000860   0.0038047   0.000573
     0.6790     0.000637   0.0041947   0.000519
     0.7210     0.000438   0.0047115   0.000460
     0.7680     0.000292   0.0053446   0.000405
     0.8130     0.000202   0.0060646   0.000360
     0.8670     0.000134   0.0071841   0.000315
     0.9260     0.000087   0.0088050   0.000275
     1.0000     0.000051   0.0106079   0.000235
     1.0500     0.000039   0.0110318   0.000213
     1.1000     0.000032   0.0111238   0.000194
     1.1700     0.000023   0.0123248   0.000172
     1.2500     0.000017   0.0128309   0.000150
     1.3700     0.000014   0.0103571   0.000125
     1.5000     0.000011   0.0090913   0.000105
     1.6300     0.000009   0.0077815   0.000089
     1.7700     0.000010   0.0055444   0.000075
     1.9400     0.000015   0.0023744   0.000062
     2.1100     0.000019   0.0013904   0.000052
     2.3400     0.000016   0.0011146   0.000042
     2.5700     0.000008   0.0000709   0.000035
     2.7900     0.000328   0.0000144   0.000029
     3.0800     0.001190   0.0000057   0.000024
     3.4100     0.000536   0.0000073   0.000020
     3.7900     0.000211   0.0000124   0.000016
     4.0900     0.000081   0.0000158   0.000014
     4.3600     0.000602   0.0000003   0.000015
    SIZE INTERVAL   14
   WAVl        QEXT      W0      gf
     0.2563     0.204505   0.0038110   0.004685
     0.2795     0.093086   0.0043655   0.004699
     0.2965     0.044349   0.0051471   0.004479
     0.3186     0.023110   0.0066624   0.003897
     0.3355     0.018699   0.0071742   0.003443
     0.3650     0.013184   0.0063561   0.002827
     0.4200     0.008872   0.0047853   0.002027
