    SIZE INTERVAL   1
   WAVl        QEXT      W0      gf
       0.8110      5.4726270e-05      7.4455362e-06     6.9278590e-06
       0.7678      7.8299662e-05      6.5626677e-06     7.7650107e-06
       0.7202      1.1618991e-04      5.7106005e-06     8.6874278e-06
       0.6787      1.6531231e-04      5.0856540e-06     9.6780578e-06
    SIZE INTERVAL   8
   WAVl        QEXT      W0      gf
     500.0000      1.4535268e-06      6.8016116e-15     2.7612972e-06
     142.8571      1.1023473e-05      1.1806388e-13    -1.3686493e-08
      76.9231      2.9252591e-05      5.0163349e-13    -3.6107278e-08
      52.6316      4.0263525e-05      1.5227847e-12     3.4095985e-08
      40.0000      4.7120759e-05      3.6761626e-12     2.0226922e-08
      32.7869      5.2468726e-05      6.7927031e-12     1.6494086e-08
      28.1690      6.5401319e-05      1.0417094e-11     1.3742743e-08
      24.3902      8.4220872e-05      1.4525414e-11     9.9702920e-09
      21.6216      1.0297463e-04      1.8618090e-11     8.2781792e-09
      19.2308      1.2994600e-04      2.3475385e-11     1.0834581e-08
      17.2117      1.5146243e-04      2.9505311e-11     1.7545239e-08
      15.5763      1.5606366e-04      3.9672711e-11     2.0110375e-08
      14.4196      1.5939762e-04      4.8917857e-11     2.1924388e-08
      13.1579      1.4896123e-04      7.3231420e-11     2.3023423e-08
      11.9403      1.2128954e-04      1.2100890e-10     2.9460223e-08
      11.0193      9.7853070e-05      2.0727156e-10     3.4120212e-08
      10.3093      1.0100675e-04      2.7046406e-10     4.1552695e-08
       9.6852      1.1436159e-04      3.1963021e-10     4.7985281e-08
       9.2039      1.2585495e-04      3.6357050e-10     5.2946031e-08
       8.6655      1.4224824e-04      4.1545168e-10     5.8914253e-08
       8.0808      1.8321263e-04      4.4158002e-10     6.8680543e-08
       7.6190      2.2511560e-04      4.6063223e-10     7.6491404e-08
       7.1429      3.0124495e-04      4.4550115e-10     8.5807338e-08
       6.6667      4.3588297e-04      4.3691424e-10     9.6282793e-08
       6.2500      5.8930087e-04      3.5824725e-10     9.7572503e-08
       5.8824      2.4821004e-04      5.9644262e-10     1.0467541e-07
