    SIZE INTERVAL   1
   WAVl        QEXT      W0      gf
     3.4100      1.7935951e-04      1.8907293e-08     4.6511258e-07
     3.7900      7.0440711e-05      3.1072875e-08     3.7648134e-07
     4.0900      4.3682894e-05      3.6027765e-08     3.2030568e-07
     4.3600      3.9197051e-05      2.9805725e-08     2.7774261e-07
    SIZE INTERVAL   10
   WAVl        QEXT      W0      gf
     0.2563      1.2312864e-02      1.6278607e-05     1.3570395e-04
     0.2795      9.9604085e-03      1.3530751e-05     1.1433266e-04
     0.2965      8.5993608e-03      1.1811275e-05     1.0037374e-04
     0.3186      7.3304413e-03      9.9628204e-06     8.6841868e-05
     0.3355      6.4084336e-03      8.9863576e-06     7.7956200e-05
     0.3650      4.9455675e-03      8.1846889e-06     6.6108757e-05
     0.4200      2.8510061e-03      8.7968016e-06     5.1476470e-05
     0.4950      1.3238242e-03      1.0231193e-05     3.8965552e-05
     0.5448      8.1249552e-04      1.0966019e-05     3.1463396e-05
     0.5581      7.1318139e-04      1.1171046e-05     2.9459809e-05
     0.5858      5.5175958e-04      1.1872080e-05     2.6924405e-05
     0.6150      4.2258817e-04      1.2730974e-05     2.4669698e-05
     0.6459      3.1866995e-04      1.3707635e-05     2.2283723e-05
     0.6790      2.3552542e-04      1.4837097e-05     1.9727873e-05
     0.7210      1.6489562e-04      1.6687369e-05     1.7697722e-05
     0.7680      1.1167615e-04      1.9143680e-05     1.5838982e-05
     0.8130      7.6897778e-05      2.1833594e-05     1.4059338e-05
     0.8670      4.9142567e-05      2.5564952e-05     1.1923765e-05
     0.9260      3.2280510e-05      2.9858508e-05     1.0534595e-05
     1.0000      1.9246461e-05      3.6187328e-05     8.9287968e-06
     1.0500      1.4908374e-05      3.8398343e-05     8.1025053e-06
     1.1000      1.2070448e-05      3.9413272e-05     7.3979591e-06
     1.1700      8.7486886e-06      4.2227182e-05     6.4780642e-06
     1.2500      6.8132376e-06      4.1597579e-05     5.7250170e-06
