 (nm)        32SO2           33SO2            34SO2            Error 32SO2      Error 33SO2      Error 34SO2
211.2118    1.8097131E-18    2.1696717E-18    2.7914335E-18    3.3879708E-19    3.0470444E-19    8.5798792E-19
211.2462    1.6847723E-18    1.9577938E-18    2.5462925E-18    2.3965629E-19    3.0249365E-19    7.8571393E-19
211.2806    1.5623970E-18    1.7600891E-18    2.3064638E-18    1.7653930E-19    3.2219573E-19    6.1875037E-19
211.3151    1.4628880E-18    1.5926993E-18    2.0905240E-18    1.2827414E-19    3.2645510E-19    4.5300679E-19
211.3495    1.4128337E-18    1.4578495E-18    1.9026878E-18    1.4925746E-19    3.1222206E-19    3.8844213E-19
211.3840    1.3922341E-18    1.3443691E-18    1.7429034E-18    1.8512069E-19    3.2960406E-19    4.1123502E-19
211.4185    1.3379779E-18    1.2419256E-18    1.6088038E-18    2.2942840E-19    3.8960372E-19    4.2005696E-19
211.4530    1.2144655E-18    1.1494823E-18    1.4918688E-18    2.7480586E-19    4.3433678E-19    3.9452310E-19
211.4875    1.0649180E-18    1.0711211E-18    1.3796518E-18    3.0010535E-19    4.2616186E-19    3.9836623E-19
211.5220    9.7923902E-19    1.0089976E-18    1.2642676E-18    3.1472772E-19    3.9349665E-19    4.5202008E-19
211.5565    1.0267430E-18    9.5992794E-19    1.1469339E-18    3.3022534E-19    3.7639716E-19    4.8856102E-19
211.5910    1.2415777E-18    9.1916481E-19    1.0315613E-18    3.4137338E-19    3.6522731E-19    4.7046618E-19
211.6256    1.6690603E-18    8.9320918E-19    9.1542275E-19    3.3793917E-19    3.3206271E-19    4.2740070E-19
211.6601    1.8762228E-18    8.9239144E-19    9.2025062E-19    3.0822557E-19    2.3172462E-19    1.3638754E-19
211.6947    2.6290980E-18    1.0090824E-18    8.4737942E-19    2.6158977E-19    2.3551863E-19    1.5264205E-19
211.7293    3.6909989E-18    1.2663344E-18    7.9417891E-19    2.2684241E-19    2.3063670E-19    1.5654141E-19
211.7639    5.0059195E-18    1.7286460E-18    7.8893718E-19    2.2734031E-19    2.2701547E-19    1.4532150E-19
211.7985    6.3608370E-18    2.4543956E-18    8.9731908E-19    2.7279890E-19    2.1437410E-19    1.2152640E-19
211.8331    7.4311745E-18    3.4650864E-18    1.2159125E-18    3.6080272E-19    1.9371652E-19    1.0610033E-19
211.8677    7.9906244E-18    4.6757065E-18    1.8378639E-18    4.5504899E-19    1.8104834E-19    1.0858075E-19
211.9023    8.0550272E-18    5.8176910E-18    2.8121399E-18    5.0288493E-19    1.8154311E-19    1.1809805E-19
211.9370    7.8026274E-18    6.5308399E-18    4.0929668E-18    4.7945962E-19    1.8567109E-19    1.4806035E-19
211.9716    7.3463731E-18    6.6921546E-18    5.4787410E-18    3.9959896E-19    1.8872634E-19    2.0607281E-19
212.0063    6.8027285E-18    6.5154300E-18    6.6091849E-18    2.9946833E-19    1.8409651E-19    2.5914087E-19
212.0410    6.3244199E-18    6.2382665E-18    7.1824622E-18    2.1913944E-19    1.6073357E-19    2.7559098E-19
212.0757    5.9762824E-18    5.9564410E-18    7.1953975E-18    1.6652625E-19    1.3044499E-19    2.5696235E-19
212.1104    5.7394216E-18    5.6868959E-18    6.8672503E-18    1.2250717E-19    1.1498902E-19    2.2852244E-19
212.1451    5.5560935E-18    5.4346164E-18    6.4057755E-18    1.2812178E-19    1.0835393E-19    1.9748656E-19
212.1798    5.3712476E-18    5.2028408E-18    5.9384733E-18    1.7327525E-19    1.0301610E-19    1.5650513E-19
212.2146    5.1506612E-18    4.9879273E-18    5.5417886E-18    1.7668192E-19    1.0383420E-19    1.1316537E-19
212.2493    4.9012212E-18    4.7773314E-18    5.2493684E-18    1.0326037E-19    1.0442424E-19    9.0871914E-20
212.2841    4.6531899E-18    4.5614603E-18    5.0531623E-18    8.9201283E-20    9.3910879E-20    9.4221300E-20
212.3189    4.4159567E-18    4.3465655E-18    4.9147973E-18    2.7491188E-19    7.8100518E-20    1.0191630E-19
212.3536    4.1880867E-18    4.1474939E-18    4.7821920E-18    4.4930085E-19    8.0000241E-20    1.0091592E-19
212.3884    3.9901343E-18    3.9647527E-18    4.6170790E-18    5.4287899E-19    1.0198316E-19    8.7604706E-20
212.4232    3.8568048E-18    3.7866701E-18    4.4127218E-18    5.3974073E-19    1.2703297E-19    8.2583053E-20
212.4581    3.8019130E-18    3.6156336E-18    4.1841536E-18    4.9489861E-19    1.4896335E-19    9.5464244E-20
212.4929    3.7987513E-18    3.4768318E-18    3.9555420E-18    4.7702556E-19    1.7270315E-19    1.0355938E-19
212.5277    3.7930921E-18    3.3968353E-18    3.7515190E-18    4.5758672E-19    2.1090325E-19    1.2050931E-19
212.5626    3.7408643E-18    3.3768457E-18    3.5956151E-18    4.1340583E-19    2.6441485E-19    1.7119369E-19
212.5974    3.6362661E-18    3.3860515E-18    3.5065291E-18    4.2142183E-19    3.1933779E-19    2.3343683E-19
212.6323    3.4972437E-18    3.3794775E-18    3.4860768E-18    4.4229794E-19    3.9108235E-19    2.7327792E-19
212.6672    3.3357594E-18    3.3229460E-18    3.5099092E-18    4.2369591E-19    4.5416496E-19    2.7958375E-19
212.7021    3.1505389E-18    3.2047388E-18    3.5322598E-18    4.3052850E-19    4.1462019E-19    2.9987840E-19
212.7370    2.9382063E-18    3.0351319E-18    3.5069548E-18    4.4400676E-19    3.7491154E-19    3.4688324E-19
212.7719    2.7074928E-18    2.8371337E-18    3.4103192E-18    3.4566413E-19    3.9006452E-19    3.7636953E-19
212.8069    2.4791245E-18    2.6306555E-18    3.2475229E-18    1.2978492E-19    3.5888998E-19    3.8077490E-19
212.8418    2.2710563E-18    2.4246388E-18    3.0403494E-18    2.1340222E-19    3.1041151E-19    3.4639228E-19
212.8768    2.0880488E-18    2.2229011E-18    2.8116675E-18    4.2934955E-19    3.6897171E-19    3.3987391E-19
212.9117    1.9246173E-18    2.0321728E-18    2.5794293E-18    5.2515797E-19    5.4658332E-19    4.3189818E-19
212.9467    1.7745767E-18    1.8607408E-18    2.3582143E-18    5.0905083E-19    7.8096294E-19    5.1116380E-19
212.9817    1.6370093E-18    1.7116100E-18    2.1590438E-18    4.2736988E-19    1.0140812E-18    5.4887811E-19
213.0167    1.5144421E-18    1.5810685E-18    1.9860325E-18    3.0043585E-19    8.3939834E-19    5.4267746E-19
213.0517    1.4071663E-18    1.4648197E-18    1.8358710E-18    1.9275357E-19    5.5570125E-19    4.5986683E-19
213.0867    1.3122603E-18    1.3632531E-18    1.7022030E-18    2.7743066E-19    4.0132360E-19    3.3635264E-19
213.1218    1.2288013E-18    1.2787018E-18    1.5808520E-18    4.4443222E-19    3.6131938E-19    2.5929173E-19
213.1568    1.1613486E-18    1.2090717E-18    1.4708427E-18    5.6298756E-19    4.0020974E-19    1.9614679E-19
213.1919    1.1212897E-18    1.1473006E-18    1.3710204E-18    5.9185556E-19    4.1597175E-19    1.3697591E-19
213.2270    1.1329775E-18    1.0872599E-18    1.2783294E-18    5.5911406E-19    3.8952490E-19    1.0276533E-19
213.2620    1.2419813E-18    1.0292632E-18    1.1895454E-18    5.1341675E-19    3.4078439E-19    1.0731787E-19
213.2971    1.5132572E-18    9.8491311E-19    1.1017032E-18    4.3758181E-19    3.0220050E-19    1.4056362E-19
213.3322    2.0050187E-18    9.8585921E-19    1.0114065E-18    3.1184969E-19    2.7970890E-19    1.7405299E-19
213.3673    2.7146591E-18    1.0867045E-18    9.2151827E-19    1.9128449E-19    2.6275308E-19    2.1221438E-19
213.4025    3.5285157E-18    1.3510814E-18    8.5759539E-19    1.4677044E-19    2.4309231E-19    2.5752916E-19
213.4376    4.2430095E-18    1.8177138E-18    8.7945330E-19    1.5938448E-19    2.2310996E-19    2.8529949E-19
213.4728    4.7091431E-18    2.4480267E-18    1.0661479E-18    1.7072001E-19    2.0640671E-19    2.7138966E-19
213.5079    4.9872973E-18    3.1062941E-18    1.4704064E-18    1.8011904E-19    1.8754487E-19    2.2986987E-19
213.5431    5.2523483E-18    3.6381321E-18    2.0701292E-18    2.2318888E-19    1.6370152E-19    1.9725621E-19
213.5783    5.5802141E-18    4.0142275E-18    2.7517657E-18    2.8458544E-19    1.4240366E-19    1.8229457E-19
213.6135    5.9135408E-18    4.3339632E-18    3.3594088E-18    3.4506039E-19    1.2903360E-19    1.7166254E-19
213.6487    6.1535708E-18    4.6724344E-18    3.8124281E-18    4.0987774E-19    1.1996025E-19    1.5706056E-19
213.6839    6.2452037E-18    5.0039230E-18    4.1684073E-18    4.5169267E-19    1.1318266E-19    1.4062428E-19
213.7191    6.1803923E-18    5.2488612E-18    4.5215952E-18    4.3058899E-19    1.0943130E-19    1.3641441E-19
213.7544    5.9564162E-18    5.3442325E-18    4.8819151E-18    3.4843329E-19    1.0469551E-19    1.5437522E-19
213.7896    5.6204915E-18    5.2749830E-18    5.1744890E-18    2.5129048E-19    9.9149455E-20    1.8076010E-19
213.8249    5.2442182E-18    5.0737693E-18    5.3273918E-18    1.8546810E-19    9.9324202E-20    1.9141081E-19
213.8602    4.8539907E-18    4.8020356E-18    5.3355588E-18    1.5654555E-19    9.9411438E-20    1.7632004E-19
213.8955    4.4518690E-18    4.5074918E-18    5.2332357E-18    1.5929080E-19    9.2651787E-20    1.4782875E-19
213.9308    4.0477120E-18    4.2060948E-18    5.0439496E-18    1.7033464E-19    8.2546857E-20    1.2205882E-19
213.9661    3.6744632E-18    3.8982475E-18    4.7764954E-18    1.6525896E-19    7.6801494E-20    1.0334943E-19
214.0014    3.3882828E-18    3.5936341E-18    4.4437676E-18    1.7708880E-19    8.2080052E-20    9.0341083E-20
214.0368    3.2447853E-18    3.3173989E-18    4.0750122E-18    2.1902869E-19    9.5853674E-20    7.9485812E-20
214.0721    3.2684720E-18    3.0995058E-18    3.7093850E-18    2.6194902E-19    1.1211159E-19    6.9050032E-20
214.1075    3.4331367E-18    2.9657898E-18    3.3794125E-18    3.4058524E-19    1.2747518E-19    6.3201565E-20
214.1428    3.6581386E-18    2.9311756E-18    3.1133888E-18    4.5048584E-19    1.4075078E-19    6.4867341E-20
214.1782    3.8338653E-18    2.9904100E-18    2.9461196E-18    4.9722948E-19    1.5369472E-19    7.2532414E-20
214.2136    3.8746594E-18    3.1102078E-18    2.9066556E-18    4.4300238E-19    1.7112920E-19    8.0028899E-20
214.2490    3.7658600E-18    3.2308018E-18    2.9878257E-18    3.3125537E-19    1.9899583E-19    8.3579228E-20
214.2844    3.5624151E-18    3.2874062E-18    3.1309079E-18    2.1079587E-19    2.3118957E-19    8.8471682E-20
214.3199    3.3250619E-18    3.2460479E-18    3.2520931E-18    1.4319432E-19    2.5199453E-19    1.0473440E-19
214.3553    3.0767815E-18    3.1186867E-18    3.2953566E-18    2.1828476E-19    2.8416753E-19    1.2964940E-19
214.3908    2.8213543E-18    2.9414218E-18    3.2564681E-18    3.0691594E-19    3.2952655E-19    1.4039756E-19
214.4262    2.5669619E-18    2.7418405E-18    3.1581355E-18    3.3016627E-19    3.6220586E-19    1.3209162E-19
214.4617    2.3286577E-18    2.5272844E-18    3.0202683E-18    3.0181161E-19    3.9412050E-19    1.2306387E-19
214.4972    2.1206928E-18    2.2995388E-18    2.8534285E-18    3.0380645E-19    3.6514402E-19    1.2287532E-19
214.5327    1.9479771E-18    2.0702287E-18    2.6610171E-18    3.8188679E-19    3.6183979E-19    1.4501914E-19
214.5682    1.8062228E-18    1.8573354E-18    2.4451075E-18    4.3578525E-19    4.9917964E-19    3.2974527E-19
214.6037    1.6908665E-18    1.6743790E-18    2.2157539E-18    4.1935565E-19    6.5421201E-19    3.4180439E-19
214.6393    1.6024820E-18    1.5284215E-18    1.9913791E-18    3.9914658E-19    6.2422638E-19    2.0231884E-19
214.6748    1.5424486E-18    1.4236003E-18    1.7901909E-18    4.1908876E-19    5.5723425E-19    1.9462599E-19
214.7104    1.5047305E-18    1.3605326E-18    1.6253587E-18    4.2970825E-19    4.9246631E-19    1.6290095E-19
214.7460    1.4720315E-18    1.3308916E-18    1.5057166E-18    4.0022409E-19    4.4189929E-19    1.3041653E-19
214.7815    1.4239582E-18    1.3157068E-18    1.4337949E-18    3.9827704E-19    4.0093694E-19    1.2405065E-19
214.8171    1.3516841E-18    1.2932849E-18    1.3997838E-18    4.5837053E-19    3.6482707E-19    1.5641002E-19
214.8527    1.2618098E-18    1.2505185E-18    1.3817370E-18    4.7505811E-19    3.5522593E-19    2.0988210E-19
214.8884    1.1675664E-18    1.1864576E-18    1.3571124E-18    3.9851621E-19    3.6568420E-19    2.1836068E-19
214.9240    1.0787257E-18    1.1077311E-18    1.3148605E-18    2.7311034E-19    3.5921035E-19    1.7710846E-19
214.9596    1.0028673E-18    1.0236264E-18    1.2559035E-18    1.6526362E-19    3.1260457E-19    1.4073616E-19
214.9953    9.6072051E-19    9.4363559E-19    1.1842348E-18    8.9672831E-20    2.3232320E-19    1.2382436E-19
215.0310    9.9721147E-19    8.7692068E-19    1.1005506E-18    3.7004418E-20    1.6603256E-19    1.1270554E-19
215.0666    1.1743954E-18    8.3747300E-19    1.0033066E-18    1.2090223E-19    1.4984999E-19    1.0349804E-19
215.1023    1.5540574E-18    8.5449941E-19    8.9489438E-19    1.7469398E-19    1.4659835E-19    9.7586564E-20
215.1380    2.1802334E-18    9.7603808E-19    7.9152254E-19    1.7840559E-19    1.5099361E-19    1.0765590E-19
215.1737    3.0587811E-18    1.2568391E-18    7.3035374E-19    2.0504046E-19    1.8510435E-19    1.3167372E-19
215.2095    4.1197431E-18    1.7363131E-18    7.6980486E-19    2.2278521E-19    2.0492532E-19    1.5199604E-19
215.2452    5.1674844E-18    2.4174146E-18    9.8460529E-19    1.7999845E-19    1.8304464E-19    1.6290137E-19
215.2810    5.9021322E-18    3.2484939E-18    1.4437707E-18    1.3515563E-19    1.4993048E-19    1.6536628E-19
215.3167    6.1398610E-18    4.1044763E-18    2.1658098E-18    1.4634243E-19    1.3505098E-19    1.5819555E-19
215.3525    5.9584386E-18    4.7907884E-18    3.0857302E-18    1.7534975E-19    1.3453686E-19    1.4227780E-19
215.3883    5.5507653E-18    5.1251551E-18    4.0496231E-18    1.8673384E-19    1.2804933E-19    1.2083964E-19
215.4241    5.0922273E-18    5.0767117E-18    4.8304383E-18    1.7767957E-19    1.1090923E-19    1.0228086E-19
215.4599    4.6718500E-18    4.7856966E-18    5.2222817E-18    1.9724255E-19    9.3763946E-20    9.6905573E-20
215.4957    4.2966148E-18    4.4134997E-18    5.1850083E-18    2.6427460E-19    8.4367213E-20    9.4543366E-20
215.5315    3.9427593E-18    4.0445577E-18    4.8654127E-18    3.1945435E-19    8.4093311E-20    8.9994175E-20
215.5674    3.6025188E-18    3.7038938E-18    4.4589265E-18    3.2660225E-19    8.5991413E-20    8.6351157E-20
215.6032    3.2956612E-18    3.3958707E-18    4.0871238E-18    2.9976823E-19    8.2402299E-20    8.2077685E-20
215.6391    3.0533383E-18    3.1215960E-18    3.7781485E-18    2.8019703E-19    7.7233945E-20    7.7403874E-20
215.6750    2.8977383E-18    2.8833026E-18    3.5085144E-18    2.9938542E-19    7.8696749E-20    7.5639532E-20
215.7109    2.8287657E-18    2.6852262E-18    3.2507160E-18    3.5251038E-19    8.3731887E-20    7.6682377E-20
215.7468    2.8185918E-18    2.5331535E-18    2.9979405E-18    4.0212719E-19    8.4427223E-20    7.1494615E-20
215.7827    2.8188677E-18    2.4328972E-18    2.7652392E-18    3.9845652E-19    7.9625673E-20    5.6637475E-20
215.8186    2.7833610E-18    2.3849926E-18    2.5790218E-18    3.1190118E-19    7.4908692E-20    4.7269739E-20
215.8546    2.6934217E-18    2.3753472E-18    2.4598793E-18    1.6702933E-19    7.6064002E-20    5.4307006E-20
215.8905    2.5592654E-18    2.3715683E-18    2.4081806E-18    1.4685726E-19    8.5742397E-20    6.3735907E-20
215.9265    2.3980760E-18    2.3358019E-18    2.3997194E-18    2.9138808E-19    1.1039772E-19    6.5296608E-20
215.9625    2.2229468E-18    2.2480529E-18    2.3935773E-18    3.6374868E-19    1.5702327E-19    6.1227359E-20
215.9984    2.0478192E-18    2.1167178E-18    2.3524830E-18    3.0037810E-19    2.2200414E-19    6.5629046E-20
216.0344    1.8865355E-18    1.9653058E-18    2.2619664E-18    1.5605644E-19    2.9308023E-19    8.5751263E-20
216.0705    1.7444009E-18    1.8135091E-18    2.1308738E-18    1.2356271E-19    3.6445181E-19    1.2082511E-19
216.1065    1.6175326E-18    1.6708388E-18    1.9780602E-18    1.6815220E-19    4.6876798E-19    1.6380505E-19
216.1425    1.5009561E-18    1.5404658E-18    1.8214088E-18    1.3555422E-19    5.2804597E-19    1.9108123E-19
216.1786    1.3947893E-18    1.4234018E-18    1.6733726E-18    9.8465749E-20    4.9787626E-19    1.8492978E-19
216.2146    1.3066148E-18    1.3195509E-18    1.5396520E-18    2.1638773E-19    4.8954456E-19    1.7783962E-19
216.2507    1.2512230E-18    1.2283941E-18    1.4194447E-18    3.4833303E-19    4.9911628E-19    1.9360534E-19
216.2868    1.2432184E-18    1.1531552E-18    1.3086288E-18    4.0091205E-19    4.7783656E-19    2.3485360E-19
216.3229    1.2839009E-18    1.1053938E-18    1.2071384E-18    3.5702704E-19    4.4227265E-19    3.0290827E-19
216.3590    1.3543387E-18    1.1008747E-18    1.1263905E-18    2.7953631E-19    4.2065021E-19    3.3459918E-19
216.3951    1.4223377E-18    1.1446580E-18    1.0874521E-18    2.5684919E-19    4.0711947E-19    2.9307879E-19
216.4312    1.4608289E-18    1.2174982E-18    1.1060399E-18    2.8482063E-19    3.9522012E-19    2.1617000E-19
216.4674    1.4631002E-18    1.2810154E-18    1.1739591E-18    3.2597183E-19    3.8173124E-19    1.6016775E-19
216.5035    1.4378747E-18    1.3029512E-18    1.2553530E-18    3.6638279E-19    3.5175173E-19    1.4572147E-19
216.5397    1.3908563E-18    1.2775530E-18    1.3073661E-18    3.9222053E-19    3.1419779E-19    1.5161888E-19
216.5759    1.3175683E-18    1.2201485E-18    1.3092068E-18    4.0488492E-19    2.8879135E-19    1.6045630E-19
216.6121    1.2161120E-18    1.1483529E-18    1.2707417E-18    4.1363536E-19    2.7471755E-19    1.5803868E-19
216.6483    1.1012957E-18    1.0725854E-18    1.2136500E-18    4.1668866E-19    2.6214006E-19    1.4796913E-19
216.6845    1.0022150E-18    9.9761552E-19    1.1500716E-18    3.9187118E-19    2.4768117E-19    1.6931247E-19
216.7207    9.5184334E-19    9.2562235E-19    1.0801065E-18    3.2546456E-19    2.3614544E-19    2.1047413E-19
216.7570    9.8519245E-19    8.5946845E-19    1.0020314E-18    2.5286780E-19    2.3384375E-19    2.2804225E-19
216.7932    1.1434265E-18    8.1091426E-19    9.1872096E-19    2.3712424E-19    2.4341284E-19    2.1651869E-19
216.8295    1.4660049E-18    8.1018519E-19    8.3662519E-19    2.6937555E-19    2.6155013E-19    1.9236444E-19
216.8658    1.9626567E-18    9.0553898E-19    7.6848921E-19    2.9379726E-19    2.7540904E-19    1.7038305E-19
216.9020    2.5837891E-18    1.1481791E-18    7.4476015E-19    2.9617520E-19    2.6807860E-19    1.5486044E-19
216.9383    3.2157095E-18    1.5602960E-18    8.2041446E-19    2.7940565E-19    2.3956552E-19    1.4238136E-19
216.9747    3.7244804E-18    2.0985412E-18    1.0581814E-18    2.3838024E-19    2.0623918E-19    1.3312794E-19
217.0110    4.0355619E-18    2.6523563E-18    1.4838609E-18    1.8954832E-19    1.7910520E-19    1.3271385E-19
217.0473    4.1586716E-18    3.1001528E-18    2.0472354E-18    1.3991578E-19    1.5615909E-19    1.3895310E-19
217.0837    4.1381240E-18    3.3861919E-18    2.6289281E-18    8.9226842E-20    1.3359593E-19    1.4088905E-19
217.1200    4.0225935E-18    3.5276697E-18    3.0999256E-18    1.2704226E-19    1.1492712E-19    1.3311771E-19
217.1564    3.8590721E-18    3.5572367E-18    3.3994730E-18    1.8905376E-19    1.0351889E-19    1.2044824E-19
217.1928    3.6727906E-18    3.4975499E-18    3.5439100E-18    1.9260886E-19    9.8429518E-20    1.0841646E-19
217.2292    3.4612814E-18    3.3719746E-18    3.5682452E-18    1.4470113E-19    9.7292354E-20    9.7025154E-20
217.2656    3.2174027E-18    3.2038965E-18    3.4978162E-18    8.3648201E-20    9.6198120E-20    8.7950646E-20
217.3020    2.9499377E-18    3.0079637E-18    3.3586672E-18    4.2542008E-20    9.3710837E-20    8.2655116E-20
217.3385    2.6819539E-18    2.7950173E-18    3.1789373E-18    5.8161305E-20    9.2031987E-20    7.6464936E-20
217.3749    2.4385397E-18    2.5806991E-18    2.9799154E-18    7.8858085E-20    9.1445081E-20    6.9024985E-20
217.4114    2.2344096E-18    2.3805935E-18    2.7743541E-18    7.3634323E-20    8.9158800E-20    6.2773388E-20
217.4478    2.0669010E-18    2.1991433E-18    2.5685363E-18    6.4536097E-20    8.6146720E-20    5.4826884E-20
217.4843    1.9215639E-18    2.0283430E-18    2.3643566E-18    9.5488015E-20    8.6647590E-20    4.3874515E-20
217.5208    1.7869594E-18    1.8592712E-18    2.1635080E-18    1.3830767E-19    9.0062947E-20    3.6298481E-20
217.5573    1.6624948E-18    1.6935759E-18    1.9712694E-18    1.5656989E-19    9.4753582E-20    4.0150649E-20
217.5939    1.5536117E-18    1.5423541E-18    1.7957609E-18    1.4897085E-19    1.0310469E-19    5.1209774E-20
217.6304    1.4646394E-18    1.4164403E-18    1.6431494E-18    1.4298893E-19    1.1690885E-19    6.2119238E-20
217.6669    1.3966494E-18    1.3203317E-18    1.5139648E-18    1.4584337E-19    1.3703156E-19    7.2037314E-20
217.7035    1.3488581E-18    1.2539532E-18    1.4052720E-18    1.3357393E-19    1.6823136E-19    8.3928129E-20
217.7401    1.3172125E-18    1.2159250E-18    1.3170848E-18    1.1717248E-19    2.1302656E-19    1.0170288E-19
217.7767    1.2914111E-18    1.2012693E-18    1.2550769E-18    1.2401885E-19    2.6208953E-19    1.2935467E-19
217.8132    1.2588489E-18    1.1968672E-18    1.2241016E-18    1.2496958E-19    3.0829949E-19    1.6476293E-19
217.8499    1.2131408E-18    1.1847912E-18    1.2178548E-18    1.1409196E-19    3.5918489E-19    1.9241753E-19
217.8865    1.1580066E-18    1.1532682E-18    1.2172974E-18    1.2811576E-19    4.2236178E-19    1.9559283E-19
217.9231    1.1053159E-18    1.1031680E-18    1.2020932E-18    1.9157834E-19    4.9218548E-19    1.7825211E-19
217.9598    1.0706653E-18    1.0451268E-18    1.1637375E-18    2.6823864E-19    5.4354611E-19    1.7020697E-19
217.9964    1.0662934E-18    9.9397250E-19    1.1085312E-18    3.1176857E-19    5.4761156E-19    2.1912618E-19
218.0331    1.0917754E-18    9.6455831E-19    1.0519897E-18    3.1861179E-19    5.0736520E-19    3.2043856E-19
218.0698    1.1300389E-18    9.6611564E-19    1.0121663E-18    2.8908269E-19    4.5401900E-19    4.0153336E-19
218.1065    1.1569768E-18    9.9495350E-19    1.0027315E-18    2.2512855E-19    4.1657278E-19    4.2282527E-19
218.1432    1.1580568E-18    1.0328544E-18    1.0241634E-18    1.7534039E-19    4.0168742E-19    4.0250361E-19
218.1799    1.1339967E-18    1.0566445E-18    1.0594617E-18    1.5980125E-19    4.0353026E-19    3.6389842E-19
218.2166    1.0916290E-18    1.0525278E-18    1.0827433E-18    1.5740020E-19    4.0415417E-19    3.1638804E-19
218.2533    1.0353300E-18    1.0215370E-18    1.0781068E-18    1.7420718E-19    3.8677680E-19    2.7315078E-19
218.2901    9.6838637E-19    9.7222389E-19    1.0511642E-18    1.9143702E-19    3.5210596E-19    2.4449757E-19
218.3269    8.9622853E-19    9.1212790E-19    1.0182976E-18    2.1036438E-19    3.1312702E-19    2.3214619E-19
218.3637    8.2453362E-19    8.4632740E-19    9.8565099E-19    2.4816420E-19    2.8387738E-19    2.3723184E-19
218.4004    7.5669339E-19    7.7931780E-19    9.4294451E-19    2.7811984E-19    2.7063576E-19    2.5002494E-19
218.4372    6.9541707E-19    7.1540158E-19    8.7905125E-19    2.6696683E-19    2.6807799E-19    2.5381205E-19
218.4741    6.4507054E-19    6.5812160E-19    7.9848927E-19    2.1679158E-19    2.6666234E-19    2.4439518E-19
218.5109    6.1242907E-19    6.1012175E-19    7.1768677E-19    1.5547219E-19    2.6077063E-19    2.3508125E-19
218.5477    6.1127752E-19    5.7224057E-19    6.4980394E-19    1.0909936E-19    2.5018491E-19    2.3839551E-19
218.5846    6.7040236E-19    5.4640060E-19    5.9725615E-19    1.3587977E-19    2.3957365E-19    2.4581083E-19
218.6215    8.3027030E-19    5.4734008E-19    5.5612785E-19    2.1625819E-19    2.3305152E-19    2.4550482E-19
218.6583    1.1172473E-18    6.1145790E-19    5.2898550E-19    2.6269630E-19    2.2546957E-19    2.3774198E-19
218.6952    1.5168039E-18    7.8352135E-19    5.3778089E-19    2.6079699E-19    2.1142797E-19    2.2306016E-19
218.7321    1.9733345E-18    1.0837446E-18    6.2330280E-19    2.4333446E-19    1.9201828E-19    2.0003929E-19
218.7691    2.4140496E-18    1.4852041E-18    8.2508774E-19    2.2218606E-19    1.6974627E-19    1.7312384E-19
218.8060    2.7821676E-18    1.9219935E-18    1.1528328E-18    2.0846855E-19    1.4849382E-19    1.5075491E-19
218.8429    3.0517112E-18    2.3225542E-18    1.5722936E-18    2.2725674E-19    1.3068888E-19    1.3586616E-19
218.8799    3.2077309E-18    2.6382963E-18    2.0177965E-18    2.6134409E-19    1.1417341E-19    1.2442233E-19
218.9168    3.2278928E-18    2.8394060E-18    2.4195140E-18    2.9115630E-19    9.7741217E-20    1.1389120E-19
218.9538    3.1036281E-18    2.9046454E-18    2.7213313E-18    3.0371196E-19    8.5207914E-20    1.0367313E-19
218.9908    2.8730319E-18    2.8388635E-18    2.8861392E-18    2.7537123E-19    8.1732982E-20    9.2929606E-20
219.0278    2.6080308E-18    2.6839480E-18    2.9079749E-18    2.0995411E-19    8.4937636E-20    8.2973281E-20
219.0648    2.3683927E-18    2.4924200E-18    2.8197128E-18    1.5670471E-19    8.9732354E-20    7.2100050E-20
219.1019    2.1759755E-18    2.2984330E-18    2.6697376E-18    1.3220475E-19    9.5190795E-20    6.0368829E-20
219.1389    2.0201641E-18    2.1144025E-18    2.4922120E-18    1.0148589E-19    1.0034571E-19    5.9312231E-20
219.1760    1.8785818E-18    1.9413643E-18    2.3025697E-18    1.3743002E-19    1.0297293E-19    6.9199941E-20
219.2130    1.7395302E-18    1.7787193E-18    2.1098929E-18    2.3021121E-19    1.0127989E-19    7.5839696E-20
219.2501    1.6119354E-18    1.6296811E-18    1.9249245E-18    2.8912825E-19    9.5558399E-20    7.4109962E-20
219.2872    1.5143851E-18    1.5014739E-18    1.7575596E-18    2.9508712E-19    8.7263910E-20    6.6862333E-20
219.3243    1.4542398E-18    1.4012045E-18    1.6129835E-18    2.7344278E-19    7.8007563E-20    5.7761626E-20
219.3614    1.4176438E-18    1.3308017E-18    1.4936311E-18    2.6073370E-19    7.2520698E-20    4.8374230E-20
219.3986    1.3788921E-18    1.2839647E-18    1.4017697E-18    2.6682471E-19    7.6127235E-20    4.1662572E-20
219.4357    1.3201527E-18    1.2477664E-18    1.3371071E-18    2.6032533E-19    8.8471105E-20    4.3737277E-20
219.4728    1.2425609E-18    1.2092494E-18    1.2928651E-18    2.2493516E-19    1.0818824E-19    5.4350381E-20
219.5100    1.1582661E-18    1.1619609E-18    1.2560558E-18    2.0795173E-19    1.3727529E-19    6.6294922E-20
219.5472    1.0766904E-18    1.1065113E-18    1.2124042E-18    2.4979654E-19    1.8012448E-19    7.5741684E-20
219.5844    1.0004914E-18    1.0457190E-18    1.1527252E-18    2.8259150E-19    2.4283962E-19    8.6058506E-20
219.6216    9.3019337E-19    9.8021899E-19    1.0777709E-18    2.5271900E-19    3.2623186E-19    1.0194706E-19
