Nitrous Acid (HNO2) dissociation cross-sections built from alinc file
Air:
Temp:           300K
Angstroms       XS
3.906200E+03    1.220000E-20
3.921600E+03    7.077000E-21
3.937000E+03    5.478200E-21
3.952600E+03    3.510400E-21
3.968300E+03    0.000000E+00
3.984100E+03    0.000000E+00
4.000000E+03    0.000000E+00
4.016100E+03    0.000000E+00
4.032300E+03    0.000000E+00
4.048600E+03    0.000000E+00
4.065000E+03    0.000000E+00
4.081600E+03    0.000000E+00
4.098400E+03    0.000000E+00
4.115200E+03    0.000000E+00
4.132200E+03    0.000000E+00
4.149400E+03    0.000000E+00
4.166700E+03    0.000000E+00
4.184100E+03    0.000000E+00
4.201700E+03    0.000000E+00
4.219400E+03    0.000000E+00
4.237300E+03    0.000000E+00
4.255300E+03    0.000000E+00
4.273500E+03    0.000000E+00
4.291800E+03    0.000000E+00
4.310300E+03    0.000000E+00
4.329000E+03    0.000000E+00
4.347800E+03    0.000000E+00
4.366800E+03    0.000000E+00
4.386000E+03    0.000000E+00
4.405300E+03    0.000000E+00
4.424800E+03    0.000000E+00
4.444400E+03    0.000000E+00
4.464300E+03    0.000000E+00
4.484300E+03    0.000000E+00
4.504500E+03    0.000000E+00
4.524900E+03    0.000000E+00
4.545500E+03    0.000000E+00
4.566200E+03    0.000000E+00
4.587200E+03    0.000000E+00
4.608300E+03    0.000000E+00
4.629600E+03    0.000000E+00
4.651200E+03    0.000000E+00
4.672900E+03    0.000000E+00
4.694800E+03    0.000000E+00
4.717000E+03    0.000000E+00
4.739300E+03    0.000000E+00
4.761900E+03    0.000000E+00
4.784700E+03    0.000000E+00
4.807700E+03    0.000000E+00
4.830900E+03    0.000000E+00
4.854400E+03    0.000000E+00
4.878000E+03    0.000000E+00
4.902000E+03    0.000000E+00
4.926100E+03    0.000000E+00
4.950500E+03    0.000000E+00
4.975100E+03    0.000000E+00
5.000000E+03    0.000000E+00
5.025100E+03    0.000000E+00
5.050500E+03    0.000000E+00
5.076100E+03    0.000000E+00
5.102000E+03    0.000000E+00
5.128200E+03    0.000000E+00
5.154600E+03    0.000000E+00
5.181300E+03    0.000000E+00
5.208300E+03    0.000000E+00
5.235600E+03    0.000000E+00
5.263200E+03    0.000000E+00
5.291000E+03    0.000000E+00
5.319100E+03    0.000000E+00
5.347600E+03    0.000000E+00
5.376300E+03    0.000000E+00
5.405400E+03    0.000000E+00
5.434800E+03    0.000000E+00
5.464500E+03    0.000000E+00
5.494500E+03    0.000000E+00
5.524900E+03    0.000000E+00
5.555600E+03    0.000000E+00
5.586600E+03    0.000000E+00
5.618000E+03    0.000000E+00
5.649700E+03    0.000000E+00
5.681800E+03    0.000000E+00
5.714300E+03    0.000000E+00
5.747100E+03    0.000000E+00
5.780300E+03    0.000000E+00
5.814000E+03    0.000000E+00
5.848000E+03    0.000000E+00
5.882400E+03    0.000000E+00
5.917200E+03    0.000000E+00
5.952400E+03    0.000000E+00
5.988000E+03    0.000000E+00
6.024100E+03    0.000000E+00
6.060600E+03    0.000000E+00
6.097600E+03    0.000000E+00
6.135000E+03    0.000000E+00
6.172800E+03    0.000000E+00
6.211200E+03    0.000000E+00
6.250000E+03    0.000000E+00
6.289300E+03    0.000000E+00
6.329100E+03    0.000000E+00
6.369400E+03    0.000000E+00
6.410300E+03    0.000000E+00
6.451600E+03    0.000000E+00
6.493500E+03    0.000000E+00
6.535900E+03    0.000000E+00
6.578900E+03    0.000000E+00
6.622500E+03    0.000000E+00
6.666700E+03    0.000000E+00
6.711400E+03    0.000000E+00
6.756800E+03    0.000000E+00
6.802700E+03    0.000000E+00
6.849300E+03    0.000000E+00
6.896600E+03    0.000000E+00
6.944400E+03    0.000000E+00
6.993000E+03    0.000000E+00
7.042300E+03    0.000000E+00
7.092200E+03    0.000000E+00
7.142900E+03    0.000000E+00
7.194200E+03    0.000000E+00
7.246400E+03    0.000000E+00
7.299300E+03    0.000000E+00
7.352900E+03    0.000000E+00
7.407400E+03    0.000000E+00
7.462700E+03    0.000000E+00
7.518800E+03    0.000000E+00
7.575800E+03    0.000000E+00
7.633600E+03    0.000000E+00
7.692300E+03    0.000000E+00
7.751900E+03    0.000000E+00
7.812500E+03    0.000000E+00
7.874000E+03    0.000000E+00
7.936500E+03    0.000000E+00
8.000000E+03    0.000000E+00
8.064500E+03    0.000000E+00
8.130100E+03    0.000000E+00
8.196700E+03    0.000000E+00
8.264500E+03    0.000000E+00
8.333300E+03    0.000000E+00
8.403400E+03    0.000000E+00
8.474600E+03    0.000000E+00
8.547000E+03    0.000000E+00
8.620700E+03    0.000000E+00
8.695700E+03    0.000000E+00
8.771900E+03    0.000000E+00
8.849600E+03    0.000000E+00
8.928600E+03    0.000000E+00
9.009000E+03    0.000000E+00
9.090900E+03    0.000000E+00
9.174300E+03    0.000000E+00
9.259300E+03    0.000000E+00
9.345800E+03    0.000000E+00
9.434000E+03    0.000000E+00
9.523800E+03    0.000000E+00
9.615400E+03    0.000000E+00
9.708700E+03    0.000000E+00
9.803900E+03    0.000000E+00
9.901000E+03    0.000000E+00
